774,869,1022,1346,1831,2025,2052,2194,2448,2899,3171
46,327,355,440,598,766,1799,2050,2185,2235,3056
112,320,373,474,502,623,734,1098,2324,2504,3149
271,760,984,1396,2141,2533,2648,2940,2985,3068,3164
403,411,574,902,974,1218,1248,1626,1788,2006,3100
98,272,369,477,579,810,954,1107,1339,1739,2175
596,838,1545,1754,1899,2003,2265,2298,2426,2774,2937
95,577,789,1292,1306,1844,2282,2405,2650,3092,3144
66,576,597,757,858,1066,1166,1177,1431,3028,3280
168,407,822,979,986,1128,1472,1640,2390,2443,3189
