2,10,12,29,51,65,182,681,1312,1660
1,5,13,37,51,83,135,297,1042,2782
1,2,11,16,34,150,158,186,576,3517
1,11,13,51,104,110,172,346,700,1436
3,12,21,27,69,70,473,553,612,1409
1,3,5,23,76,124,349,511,958,1522
1,13,18,37,51,83,118,135,594,2727
1,2,16,37,39,138,214,289,719,1732
1,2,11,37,68,94,208,511,850,1837
4,6,11,13,25,150,315,798,1785,1820
1,11,16,41,138,354,556,930,1580,2855
2,9,10,16,38,165,186,363,382,2649
2,10,15,25,64,90,172,232,650,1237
1,3,67,75,97,124,131,190,938,2289
1,2,11,16,34,158,294,817,1154,2814
4,7,25,56,62,155,207,1030,2457,2603
1,2,11,16,34,37,68,228,315,1922
1,2,34,73,103,172,251,844,1111,3842
1,3,11,31,43,109,580,1031,2858,2981
2,8,16,17,82,274,519,757,3479,3888
4,6,17,41,111,263,331,580,2213,2227
1,11,16,39,41,83,138,506,556,2986
3,5,22,31,43,64,255,879,1170,1218
2,10,12,19,29,64,65,67,125,182
1,2,16,39,93,257,304,584,830,1558,2259
1,2,11,16,37,39,138,228,2224,2999,3915
1,3,5,23,74,169,255,304,564,2665,2955
1,2,16,34,150,186,415,724,859,930,2655
1,5,13,23,59,76,297,309,1101,3579,3846
1,2,11,31,34,75,158,251,289,952,3180
1,2,16,23,109,125,294,589,1168,1241,3370
1,2,11,31,35,150,278,289,804,1847,3336
1,2,19,31,125,138,194,443,653,1621,3880
5,10,13,24,37,121,427,758,1832,1948,2361
4,7,13,25,56,80,101,159,315,1305,1457
1,11,34,37,83,140,179,186,560,597,1332
1,2,11,16,109,184,289,294,647,1955,3122
1,2,31,125,223,278,366,569,681,1664,2177
2,11,17,34,37,68,103,283,668,777,1423
4,8,11,17,25,41,80,577,1150,1212,2354
1,11,26,31,43,92,104,278,355,1257,2809
3,21,27,49,86,147,480,916,1019,2781,2906
4,6,11,17,25,41,130,1711,1728,2050,2526
2,11,17,34,37,68,300,921,1420,2043,3077
1,2,16,23,109,117,242,294,303,576,2396
5,8,24,25,80,211,265,305,427,2384,3772
2,9,17,25,40,142,177,274,787,1042,1840
1,2,16,23,109,117,521,576,882,1397,3211
4,5,37,47,72,74,442,820,1195,1302,2696
5,10,18,25,173,245,685,1358,1792,2488,3299
1,11,13,18,140,145,173,518,911,1082,3042
1,3,5,23,124,169,309,606,659,847,2128
1,2,11,16,37,39,138,228,2224,2310,2999
1,14,26,41,134,184,266,343,534,2131,2959
1,2,19,67,125,182,350,414,983,998,3407
2,9,16,38,53,150,186,350,413,879,2143
2,9,10,16,17,111,274,757,933,1014,2532
1,2,19,31,138,194,274,289,1632,2067,2952
2,10,16,37,64,236,608,655,954,958,1597
3,5,20,22,43,77,89,180,413,747,1159
1,3,5,31,61,125,216,697,1053,1178,1978
5,13,20,25,64,173,177,248,586,802,3893
7,11,13,48,63,113,183,978,1244,1624,2734
1,5,13,18,37,51,169,297,427,606,3975
1,3,16,23,93,349,510,1103,1113,1115,1118
1,13,18,37,51,118,135,594,1126,1367,2199
3,5,23,66,76,129,227,571,625,2823,3429
1,3,5,31,61,76,464,561,923,1178,1195
1,2,11,35,109,125,589,859,981,1664,1694
5,8,23,80,92,248,347,1058,1352,2175,3969
1,2,11,35,68,94,320,587,611,815,3768
3,5,20,27,43,64,66,77,214,1639,1752
1,2,11,16,37,138,289,788,1597,2450,3180
1,13,37,47,94,104,134,140,318,679,1899
1,18,34,37,114,143,582,594,629,3014,3450
2,8,16,17,82,165,194,274,1178,1686,2944
1,11,14,41,166,184,326,572,872,1078,2528
9,13,25,42,61,150,153,458,565,1162,2907
1,3,11,31,43,92,278,342,640,871,3658
1,2,11,16,37,138,219,443,719,2526,2667
3,11,25,50,95,228,575,862,864,1013,3273
4,8,25,40,41,56,205,1223,1408,2641,2813
2,9,10,16,17,68,142,306,958,1014,3799
4,13,38,48,51,135,276,300,484,1380,1917
1,3,5,39,77,103,225,510,617,2005,3766
7,13,18,21,48,101,113,237,327,1481,3657
1,2,19,65,67,73,94,110,191,497,3529
3,12,27,49,86,123,145,467,484,1026,2129
2,9,28,49,54,123,319,474,973,2654,3819
1,3,11,43,77,109,446,596,874,899,1141
3,5,20,43,64,77,211,214,572,1218,3591
2,9,10,16,17,54,300,728,1533,1662,1815
4,6,13,38,48,135,150,580,1209,2150,2532
1,3,5,23,74,76,92,249,635,1581,2234
1,19,26,31,43,78,92,134,711,2625,2857
2,9,10,17,70,103,146,475,714,717,2421
1,3,5,31,43,92,383,1124,1597,2822,2976
1,3,23,92,110,345,548,615,792,1459,3103
6,9,13,38,48,52,135,410,816,1537,1540
4,8,11,17,25,80,240,330,405,1305,3112
4,5,25,40,72,153,202,583,1007,1665,3724
1,3,11,16,37,228,289,350,859,2532,3404
2,8,11,17,125,138,320,410,2990,3130,3981
5,8,23,25,44,64,80,242,284,2262,3595
4,5,13,37,47,135,389,861,897,1056,3464
1,3,5,31,43,125,218,360,603,941,1673
1,2,11,16,34,37,68,228,315,1307,1420
1,2,16,23,109,219,345,606,728,1228,3324
1,3,5,31,106,169,218,521,929,1178,1310
1,2,11,16,39,158,278,714,817,1711,3286
3,11,16,37,64,432,482,615,641,1192,2164
2,8,17,40,146,165,191,493,637,686,3895
1,2,11,37,39,94,208,1158,1187,1813,3308
4,5,25,40,72,153,202,570,583,1007,1665
2,9,17,25,40,274,315,899,1042,1589,2441
1,2,11,16,109,184,219,615,837,1294,2453
1,13,18,37,109,144,169,805,1284,1910,2190
1,2,11,16,125,150,158,186,350,837,3857
2,8,16,17,68,82,202,521,958,1936,2795
1,2,16,23,117,125,157,354,681,958,2880
3,5,22,23,64,76,129,558,1018,1649,2436
1,2,11,16,37,109,219,615,1305,2814,3771
1,2,23,35,65,110,146,191,1035,1420,2116
3,12,21,27,49,64,86,481,623,1034,1583
1,2,11,34,75,186,294,576,930,2370,3286
1,2,19,31,125,138,194,302,653,657,2207
1,3,23,67,75,110,124,125,1621,3203,3715
4,13,25,80,85,315,329,798,1117,1212,2559
1,3,5,31,43,76,92,586,866,941,2025
6,9,16,17,82,197,274,453,679,851,2212
1,5,13,18,37,51,140,1627,1654,2842,2905
1,11,34,37,68,83,315,337,560,1347,2945
2,9,25,42,61,82,150,154,186,1315,1704
4,5,8,25,44,201,333,603,1081,1401,1584
3,5,20,25,76,112,180,511,770,2768,3961
