405,466,572,692,2327,2853,3006,3352,3456,3971
864,980,1229,1345,2197,2656,2870,3155,3460,3808,3961
782,1348,1634,1676,1710,2234,2574,3324,3536,3633,3959
602,713,1016,1081,1418,1434,1748,2250,2377,3231,3305
176,1314,1468,2059,2100,2202,2458,3797,3809,3842,3918
670,713,764,838,901,1681,2080,3017,3170,3349,3984
560,677,756,789,1499,2730,2945,2957,3334,3365,3386
225,371,422,499,775,1747,2801,3459,3483,3597,3913
499,553,1032,1108,1313,1812,2415,2586,3091,3353,3690
407,435,626,905,1340,1415,1484,1953,1963,3243,3759
93,272,303,409,755,877,878,1587,1630,2113,3587
204,602,661,903,1409,1523,1886,2597,3034,3730,3837
519,774,1367,2037,2254,2380,2394,2437,2517,2653,3466
181,702,1243,1248,1411,1513,1542,1781,2247,2409,2673
11,629,878,906,964,1629,1733,1773,1789,2508,3043
906,1043,1353,1755,1978,2127,3143,3183,3214,3260,3478
357,669,848,1003,1572,2055,2221,3039,3078,3172,3977
589,1159,1772,2028,2131,2140,2234,2343,2514,3273,3578
79,233,238,1231,1361,1539,1804,2128,2217,2640,2863
115,178,259,354,850,1664,1921,2038,2794,2967,3723
