7,26
26,39
6,57
10,63
2,59
14,51
17,44
28,53
5,60
29,36
48,49
6,43
25,38
14,19
13,51
13,60
28,39
17,48
36,61
5,64
29,40
21,36
2,31
32,41
16,51
1,62
5,59
29,35
29,44
6,51
10,39
23,58
4,63
24,41
43,54
13,50
1,48
28,38
17,47
9,52
12,53
13,36
32,49
24,45
16,50
28,33
5,58
11,56
31,34
20,61
32,35
4,53
4,62
1,56
9,24
28,37
5,44
19,46
31,38
23,34
20,47
12,61
4,57
16,49
7,58
8,41
27,54
8,59
31,33
31,42
16,17
4,61
38,59
7,62
27,40
30,36
19,45
11,50
20,37
4,29
23,42
1,32
15,34
18,39
15,52
18,48
7,57
8,49
11,54
12,37
25,56
2,63
22,41
45,52
3,46
22,59
14,55
3,64
26,47
18,43
11,22
30,35
10,53
33,64
14,59
18,47
6,60
3,54
26,37
7,42
21,44
40,57
22,35
22,44
14,49
9,56
29,34
29,52
21,48
6,59
25,36
10,56
2,61
14,35
15,18
47,50
17,46
17,64
6,27
21,43
6,63
10,51
25,40
2,47
3,30
35,62
1,60
9,55
9,64
32,34
24,57
16,53
1,64
28,45
5,52
21,42
20,46
10,23
24,43
13,52
16,57
17,40
9,54
8,58
20,41
31,50
23,46
12,55
13,20
32,33
13,56
1,63
9,40
42,55
19,62
31,36
20,45
39,58
23,41
32,37
24,33
24,42
5,28
27,34
30,39
19,48
8,57
11,53
11,62
12,54
16,33
26,55
7,60
8,25
27,38
30,43
8,61
12,49
4,45
37,60
3,58
15,50
19,38
23,44
3,62
46,51
15,54
7,50
27,37
30,33
27,46
19,42
11,38
30,51
12,21
44,53
22,43
34,63
26,40
15,49
18,45
15,58
18,63
10,55
22,47
14,52
3,61
26,35
21,60
41,56
25,39
25,48
2,55
2,64
8,26,43,53
12,22,33,63
14,23,33,60
3,32,45,50
2,15,51,62
3,26,48,53
2,29,43,56
2,23,43,62
20,29,33,48
5,32,42,51
7,10,52,61
1,24,47,58
8,17,43,62
3,14,50,63
16,21,34,59
24,25,37,44
9,22,48,51
4,21,47,58
2,32,43,53
11,18,37,64
9,32,36,53
3,32,42,53
14,27,36,53
3,26,45,56
10,31,37,52
9,22,36,63
13,28,40,49
12,23,38,57
3,22,42,63
6,11,52,61
9,20,48,53
10,21,40,59
6,31,41,52
7,30,34,59
11,30,34,55
1,30,40,59
17,32,36,45
7,28,46,49
4,30,47,49
6,28,41,55
5,27,42,56
9,20,39,62
16,25,37,52
13,24,34,59
1,31,46,52
7,18,44,61
12,29,38,51
5,12,50,63
18,31,37,44
24,25,35,46
8,9,53,60
7,28,34,61
21,28,40,41
11,30,37,52
7,18,41,64
10,24,47,49
4,13,55,58
8,26,33,63
2,23,45,60
16,21,41,52
11,21,46,52
7,10,54,59
19,30,40,41
12,17,38,63
12,23,33,62
13,28,35,54
10,21,35,64
10,24,35,61
15,22,36,57
8,26,45,51
1,16,55,58
11,21,34,64
8,29,42,51
15,20,42,53
6,19,41,64
10,21,47,52
9,32,38,51
11,24,46,49
7,30,41,52
4,31,37,58
1,30,47,52
21,28,35,46
22,27,39,42
20,29,39,42
8,17,42,63
2,27,45,56
2,15,53,60
16,18,41,55
7,25,46,52
13,19,44,54
1,24,44,61
12,22,39,57
5,32,36,57
7,25,44,54
12,17,45,56
7,25,34,64
7,10,49,64
6,25,47,52
9,20,38,63
7,18,46,59
11,18,46,55
4,25,37,64
13,28,34,55
24,25,34,47
4,30,37,59
15,26,36,53
6,25,35,64
3,29,42,56
14,20,39,57
1,16,54,59
14,27,33,56
14,17,39,60
10,24,37,59
14,17,36,63
6,11,49,64
13,18,40,59
5,12,56,57
5,32,43,50
19,30,37,44
1,28,40,61
16,25,34,55
16,19,37,58
15,22,33,60
16,19,34,61
4,25,47,54
9,23,48,50
13,19,34,64
5,27,48,50
15,17,36,62
1,30,44,55
15,22,42,51
9,23,36,62
4,30,41,55
8,9,50,63
1,24,46,59
