9,17,20,42,95,97,114,138,163,168,181,420,426,537,548,566,570,617,678,708,876
19,26,38,73,81,297,312,323,325,328,346,437,573,677,702,737,804,856,883,941,999
49,98,167,188,238,373,403,439,588,607,619,621,692,751,774,804,865,884,887,941,1001
140,153,180,421,487,519,521,539,552,601,635,699,723,814,841,854,863,917,932,958,1024
61,155,359,447,523,545,594,608,642,648,692,701,780,852,858,916,926,968,972,992,1020
122,157,257,274,299,328,354,407,412,488,518,536,566,598,616,681,703,844,941,955,995
11,29,32,71,182,306,323,341,410,470,492,556,606,736,754,764,815,870,887,929,1019
13,97,127,138,300,306,313,382,466,496,517,544,573,599,757,798,887,917,932,982,1011
13,92,134,138,245,280,300,376,392,410,417,436,441,529,599,641,690,903,1011,1018,1023
2,5,14,114,167,211,290,304,333,358,433,473,476,552,566,622,732,824,929,986,1017
16,24,30,138,147,169,322,348,432,451,552,563,575,596,610,707,710,733,760,968,997
43,66,138,167,185,196,279,368,374,392,435,570,573,602,684,799,803,818,857,991,1001
24,64,99,237,273,279,291,331,411,460,466,480,523,586,640,700,810,876,887,898,933
2,43,63,254,306,313,359,404,425,471,481,553,602,608,635,637,642,752,760,833,963
16,160,191,301,319,338,364,470,617,623,665,825,860,868,883,903,920,933,962,974,1023
84,87,127,130,174,347,408,467,507,523,589,635,659,757,767,787,812,815,833,930,1018
1,108,162,167,240,274,408,441,533,577,640,650,658,706,843,846,852,855,898,941,947
49,101,183,211,237,259,294,312,314,380,479,487,509,677,729,781,828,895,941,947,979
32,78,97,126,129,132,208,292,364,370,446,479,513,526,548,616,618,661,664,700,961
32,51,237,241,257,280,388,391,411,495,530,541,570,597,617,651,680,802,839,956,1017
5,97,102,236,292,341,391,417,450,473,512,518,678,705,732,735,786,826,876,967,1011
32,35,81,109,158,230,341,362,383,434,447,450,460,539,580,582,692,706,843,877,930
18,151,190,207,220,258,333,475,594,600,654,697,757,786,802,814,824,857,870,884,1004
77,132,145,170,330,390,391,435,504,505,518,578,616,619,650,659,781,861,964,1006,1010
16,19,25,130,216,362,373,380,405,412,436,499,529,565,699,733,758,800,815,858,887
4,48,60,67,152,198,249,284,322,369,432,468,593,638,654,704,781,810,892,903,1024
363,394,415,432,433,450,640,673,678,698,701,738,814,845,908,933,936,959,971,979,991
14,124,204,210,265,412,508,582,600,696,742,799,811,824,852,877,890,932,937,945,1010
167,298,329,343,397,407,441,447,477,486,533,617,646,705,815,827,852,877,960,967,976
11,30,126,338,381,392,410,425,462,472,547,566,607,642,648,754,774,833,864,921,943
97,102,138,153,169,174,229,496,533,572,582,606,645,671,684,742,751,848,852,886,919
67,137,213,237,359,370,408,438,439,454,496,567,582,601,608,619,652,679,812,972,993
24,25,30,37,59,112,120,325,394,415,454,481,494,589,677,683,739,808,819,829,928
50,87,236,265,274,275,408,427,473,480,530,555,570,669,689,833,847,906,941,987,1018
19,25,31,61,70,84,103,105,170,237,391,394,468,501,533,539,718,737,941,979,1018
24,116,140,190,357,387,392,412,438,463,523,607,662,681,736,813,874,884,952,1005,1023
13,105,124,381,460,523,536,552,608,623,638,692,718,725,775,810,828,898,945,970,997
31,43,79,130,160,169,232,325,344,463,467,473,503,568,677,870,897,908,944,967,1011
79,157,199,204,240,282,427,452,509,605,665,705,778,793,824,894,908,926,932,938,1018
30,114,136,179,249,310,316,338,391,408,547,677,690,710,780,795,839,860,876,890,898
