3,22
5,28
1,15
10,27
1,24
6,20
7,28
3,15
9,19
9,28
1,26
13,28
9,21
1,10
10,22
1,19
7,14
1,28
2,27
6,27
3,10
21,25
9,14
14,28
3,28
19,27
10,24
1,21
3,21
10,17
1,14
3,14
2,15
10,28
1,25
6,15
3,7
21,22
3,16
4,15
12,28
10,12
1,9
2,8
17,27
10,21
1,18
2,17
6,26
21,24
2,10
10,23
1,20
9,25
2,28
3,11
6,28
18,27
21,26
4,28
10,16
1,13
2,12
8,28
9,27
2,21
3,4
6,21
1,6
2,5
10,18
2,14
2,23
1,27
5,15
10,11
8,14
3,27
11,28
15,28
16,27
21,23
20,27
10,13
3,4,15,28
3,7,14,28
2,10,12,28
1,10,21,24
3,10,21,22
1,10,18,27
1,9,21,25
2,10,21,23
2,5,15,28
3,10,16,27
1,6,20,27
1,6,21,26
2,8,14,28
1,9,19,27
1,10,13,28
3,10,11,28
1,6,15,28
2,10,17,27
1,9,14,28
