231,408
349,400
79,432
340,408
84,259
90,418
69,71
248,302
381,458
69,84
84,190
418,480
336,418
84,203
84,324
59,496
231,463
34,480
269,439
39,391
124,206
61,266
269,308
94,266
51,57
162,190
124,428
336,463
33,282
231,266
408,429
84,490
238,404
402,496
91,231
47,124
138,297
45,455
37,297
35,84
363,480
190,408
190,264
47,480
223,297
40,68
47,84
287,308
19,84
124,263
84,492
84,469
124,276
399,480
124,266
150,404
296,471
47,237
39,418
308,399
190,443
231,480
84,174
230,349
269,276
190,266
208,292
124,190
237,332
190,256
238,418
69,231
84,481
62,84
486,496
336,444
249,296
23,190
231,489
26,69
455,489
84,294
206,399
418,440
190,432
68,432
10,203
163,418
10,324
231,292
26,124
231,269
259,489
349,418
249,429
269,500
231,458
190,388
213,408
35,486
408,480
43,84
190,368
39,320
18,269
19,234
186,231
314,496
82,146
231,238
266,353
124,269
124,138
5,37
190,446
59,84
69,277
266,418
111,408
68,266
176,250
71,84
266,408
190,269
84,409
358,383
34,408
381,487
269,282
160,231
238,336
190,259
270,368
294,316
348,408
221,489
77,336
138,203
35,190
190,478
84,124
37,393
98,408
303,381
266,332
39,145
227,353
252,266
266,466
336,381
259,404
320,391
57,138
266,433
124,349
399,409
349,421
34,266
188,445
227,408
391,408
138,349
99,190
63,124
190,349
31,297
124,381
203,296
27,219
381,423
266,455
365,433
37,51
138,381
84,266
190,404
266,399
147,190
84,194,480
428,455,492
124,331,399
69,266,381
148,308,437
84,221,294
236,395,418
139,190,269
65,266,317
69,194,359
84,190,310
219,266,346
71,167,455
162,381,382
124,190,196
183,432,467
84,266,402
23,227,302
124,166,266
336,381,418
221,294,489
157,297,418
124,138,381
138,190,259
190,227,259
109,266,480
110,231,489
67,124,430
138,259,408
19,69,277
323,432,483
154,206,266
1,231,408
84,266,480
84,203,432
84,268,418
39,94,418
84,190,211
170,190,413
15,163,359
308,330,437
266,381,431
321,455,480
39,269,381
124,399,490
84,206,266
170,190,259
38,129,231
88,227,266
266,330,437
150,285,308
72,206,480
124,399,480
35,37,270
84,266,404
93,190,259
190,244,440
10,85,190
308,394,489
124,237,282
231,238,418
190,202,289
231,336,432
84,124,138
24,381,418
138,215,308
150,238,408
103,124,282
21,190,408
129,167,300
190,349,432
124,138,196
10,85,124
131,370,381
85,190,496
193,404,480
203,238,408
166,381,422
231,383,408
308,319,489
84,266,308
157,418,480
150,381,489
39,41,477
9,124,381
238,266,408
132,480,489
253,443,489
381,480,489
47,124,352
19,138,259
279,371,418
206,399,453
84,124,480
47,266,403
259,340,484
266,324,418
71,167,481
84,190,457
124,190,222
39,269,408
93,138,259
23,79,336
124,243,269
84,291,480
84,163,308
107,227,266
124,203,331
404,449,480
69,238,250
52,66,432
221,440,489
84,331,399
34,336,349
23,190,269
150,197,297
130,138,215
84,138,465
47,79,297
217,428,480
55,133,300
66,432,440
84,200,402
84,124,492
84,266,496
311,336,381
235,266,402
84,138,432
34,231,266
10,231,336
68,349,451
138,150,461
231,253,489
190,244,499
124,460,480
59,84,266
236,297,395
273,279,440
124,206,209
84,404,480
221,318,489
307,336,480
110,231,383
39,408,420
110,253,443
84,308,381
35,244,440
69,84,171
264,418,499
269,408,420
11,237,351
84,124,308
84,190,259
84,308,394
269,336,408
297,320,336
280,418,499
84,418,480
24,418,489
84,319,394
231,300,381
52,84,138
59,84,190
300,412,466
10,269,339
231,264,418
225,231,336
65,84,308
150,308,381
16,310,408
150,418,489
231,377,429
203,238,336
99,124,138
124,428,460
84,394,489
124,349,432
124,235,266
266,292,317
68,206,480
163,381,401
222,349,432
84,381,401
84,432,483
387,418,437
1,404,418
21,190,224
24,381,489
84,259,388
65,178,206
1,79,231
39,336,420
39,245,418
84,381,489
266,292,418
19,113,480
181,399,500
227,266,408
24,84,489
79,336,418
10,79,231
130,215,308
39,164,391
294,440,489
321,418,489
10,336,408
124,291,480
69,250,381
68,269,282
93,259,408
170,190,266
110,231,443
202,310,408
381,387,489
59,84,270
84,480,489
227,259,413
30,307,480
237,368,489
137,282,480
154,363,381
300,349,480
221,489,496
190,269,275
138,308,455
368,389,496
35,440,499
124,203,399
16,190,310
69,138,249
99,190,316
236,297,418
84,124,266
39,206,269
84,266,489
311,381,418
110,253,489
231,418,480
231,237,381
59,389,496
115,308,381
84,259,412
237,266,499
381,418,489
37,266,408
32,190,340
124,185,413
190,219,440
231,279,489
336,476,480
69,168,219
59,259,412
238,390,408
71,84,455
37,269,408
107,202,227
23,119,381
231,341,418
84,124,455
84,381,382
55,300,497
227,259,392
190,269,408
349,370,381
297,336,427
138,309,381
231,383,405
34,232,408
231,238,293
163,308,401
336,418,432
349,457,496
84,124,399
124,235,446
190,440,499
231,266,489
84,109,266
102,412,466
269,302,388
318,368,496
84,294,426,443
84,206,399,480
124,190,227,266
124,138,352,432
160,231,327,500
84,124,206,381
84,308,399,490
190,230,259,349
84,190,259,266
37,223,296,297
39,320,336,408
193,266,489,496
23,370,408,418
124,190,227,269
150,214,404,408
84,124,139,443
227,231,381,458
269,381,458,483
27,219,399,455
190,259,266,413
190,266,340,408
23,79,231,463
84,124,281,481
10,69,71,324
60,138,190,496
84,138,352,432
37,223,297,470
26,69,124,266
70,138,348,381
37,98,190,269
84,138,190,496
84,124,139,266
37,84,142,190
190,269,402,496
84,259,404,412
1,76,399,500
84,124,138,399
84,190,259,478
47,297,308,381
10,69,104,324
59,84,124,443
231,292,418,445
227,269,381,454
62,84,314,399
5,37,99,404
84,286,308,324
34,269,349,480
19,132,399,418
19,84,190,259
47,69,84,138
39,188,381,418
47,231,266,381
47,231,381,489
59,84,190,270
2,35,190,205
68,150,266,330
10,71,104,324
39,297,336,444
238,336,348,408
266,269,363,480
18,269,358,496
65,84,204,489
19,234,266,412
19,190,266,412
84,259,266,404
69,84,112,124
269,408,439,480
231,349,418,432
