2902,3955
574,3780
1035,3185
574,760
1766,3111
986,3185
574,1928
2065,3299
1408,3443
2442,3528
1382,2730
2508,3185
1063,1408
428,2065
2459,3185
921,3287
2885,3185
490,3185
921,3408
1099,3185
1028,2716
441,3185
921,3529
258,3185
309,2369
1976,3955
1944,3185
2078,3185
2157,3185
1895,3185
2433,2716
240,3008
1465,3185
3185,3440
2065,3301
2716,3769
835,1408
2706,3185
1097,3878
3009,3320
253,1112
3370,3433
921,3089
1408,2803
574,2240
62,2065
3185,3992
921,1250
3185,3884
3300,3955
367,3185
1846,3563
184,3185
610,3185
1597,3185
309,574
2072,3185
2206,3185
309,3728
574,1932
1112,2631
945,2454
1395,3185
2408,2716
3185,3576
1408,1945
922,2065
1112,2310
1947,3111
1459,3185
609,921
965,3185
1408,2442
418,3955
1408,3731
1408,2455
878,1408
1112,2699
574,1303
2730,3185
309,2065
1236,1408
420,3185
2894,3185
499,3185
1408,2376
1408,2618
295,1408
39,3185
574,3586
312,3185
325,909
3207,3955
1706,3185
847,1734
1523,3185
1127,3185
1474,3185
1766,3185
1308,1408
2966,3185
1408,2699
418,2226
2065,3844
2065,2797
867,2065
746,3185
1497,2716
2716,3520
2716,3870
2615,3185
2432,3185
2708,2716
1787,3955
1817,3955
1408,2655
346,3185
1146,2716
3948,3955
318,574
1112,3966
3185,3393
2174,2716
2699,3769
1800,3185
38,3111
1193,2065
1408,2259
921,1969
921,3955
1991,2408
921,922
1236,3185
1642,3728
309,2232
2345,3955
1112,3229
574,3819
367,2065
2065,2867
1408,3482
1608,2065
457,1408
452,2232
35,2065
1932,3185
438,1408
921,1232
2033,3250
340,3185
665,2716
1642,2065
1308,3185
2089,2716
1106,3185
1715,3185
1453,3185
1136,3185
3185,3692
101,2716
2762,3185
921,3528
2907,3185
908,3185
574,3955
2065,3111
921,1905
342,3955
2624,3185
2228,3185
1408,3860
1112,3983
423,3185
557,3185
2699,3089
1112,3299
325,3185
276,3185
878,1792
418,2716
1706,3233
2065,3408
3299,3955
3185,3560
3301,3856
1112,2065
3009,3185
819,3185
921,3088
3916,3955
309,760
574,1408
1112,2925
555,1408
1408,3983
1408,1768
2442,3008
2718,3185
1408,3299
3185,3307
438,3185
176,3185
651,3185
976,2716
3516,3955
253,1408
921,1049
921,2217
1315,3955
1790,3955
921,3398
1413,3860
8,3185
574,1839
1389,2065
3476,3955
1500,3185
1236,2065
1530,3185
921,2848
1085,3185
1481,3185
418,921
1694,3185
3185,3738
3033,3185
3118,3185
1228,1408
2886,3185
491,3185
1124,1408
1715,3983
553,3955
2631,3955
378,921
1089,2716
1408,1449
3185,3914
2055,2414
713,1408
212,2065
2716,3304
309,2240
418,1715
921,2716
1947,2065
3185,3256
557,574
1715,2065
302,2455
1408,3961
921,1106
1949,2716
2370,2480
921,3213
574,2580
1121,2065
970,3185
79,920
295,3369
817,3185
1426,3185
768,3185
1598,2716
2473,3185
3185,3916
2716,3185
2454,3185
2929,3185
2484,3185
777,1408
746,3118
253,3185
3185,3245
2065,2288
630,3185
1496,3299
3185,3258
3185,3729
574,609
574,2716
921,1713
309,324
921,2894
525,921
574,2408
2518,3185
1408,2434
498,1408
2320,3185
2065,3955
1984,3185
1408,2005
921,1715
100,3185
1112,3538
1112,1323
2160,2716
79,1408
2,574
3185,3249
3089,3955
574,921
309,3777
990,3185
2065,2655
921,1112
562,1408
489,1869
2220,3185
2433,3185
841,3185
3185,3304
1379,2716
609,3185
213,3185
1408,3538
1112,2614
1408,3780
1941,2065
3185,3559
2052,3185
302,2879
2699,3009
64,3185
574,1715
370,2716
1262,2065
1396,2065
1219,1408
1256,3185
1469,3185
443,574
1103,3185
574,2467
619,2065
2808,3185
2942,3185
397,3399
1715,3041
3136,3185
816,1787
309,3955
1112,2966
1424,2716
1800,2414
921,1169
2329,3185
963,1408
2408,3185
305,1408
1112,2295
98,3185
2065,3088
177,3185
2455,3953
79,3185
921,2016
574,3369
3185,3966
3185,3858
1248,3955
2716,3369
2065,2096
921,2768
1112,2484
1112,1679
574,2511
309,1408
2442,3185
3185,3229
2655,3185
2321,3955
375,3185
2065,2406
516,3955
943,2716
921,3307
2802,3207
452,1408
100,965
747,2065
2420,3185
309,913
920,3955
101,1408
452,3328
1425,3955
1740,3185
2065,2716
1082,3185
2716,3413
112,3111
2708,3185
921,2812
574,1721
3134,3185
418,656
574,2084
1146,3185
226,3185
963,3185
3185,3607
574,2326
3185,3728
2521,3185
309,418
2368,3185
3185,3299
2716,3844
3690,3955
1112,2033
921,2209
2295,3180
1591,3185
574,3925
921,3632
3004,3185
460,2065
1112,1617
816,3955
96,2848
2716,3925
3369,3564
1408,3267
574,2812
1844,3955
318,1408
79,2065
927,1408
1953,3955
452,3185
616,3185
354,3185
367,3878
171,3185
2217,2455
1408,2730
35,1408
1382,3185
674,1408
1595,3185
235,3185
2406,2716
1408,3698
295,3185
309,2716
1715,3225
1112,3834
645,921
1112,3955
1112,1740
1476,3185
1323,3185
2065,2078
2979,3185
2455,3185
418,2701
1024,2716
816,3194
3185,3666
1297,2716
3856,3955
1248,2716
611,1112
921,1408
1408,2290
3185,3345
1112,2655
745,3369
48,3966
1408,3955
1408,1740
2065,2080
62,1715
921,2873
2811,3185
145,921
1421,3185
976,3185
309,921
1189,3185
927,3185
1112,3207
2716,3529
2511,3955
1408,1474
2716,3433
2217,2259
2096,3955
248,3185
778,3185
1224,3208
3185,3360
461,3185
150,3185
442,3185
2019,3185
1408,2213
2240,2716
1715,3955
1817,3185
1136,1740
216,1379
1668,3185
1408,3207
921,3856
2879,3185
200,309
2483,3185
2958,3185
878,2065
370,612
3152,3185
891,3185
1408,3825
2065,2405
921,3185
525,3185
3185,3846
3185,3525
144,3185
2065,2339
418,963
3185,3780
574,1465
1598,3185
1408,3814
418,2065
3185,3714
791,3185
112,574
921,2369
2065,3925
1034,3185
438,3955
994,1408
574,3185
1112,2958
1570,2065
2290,3185
2716,3293
4,1408
309,1640
3185,3461
574,904
2577,2716
4,1905
927,2065
1221,3185
1434,3185
2065,3940
3185,3516
1112,2705
212,3185
1642,1715
1408,2716
2065,3632
2716,3040
302,1131
212,2406
1408,3563
1696,3185
2716,3537
1408,2758
574,2303
574,1256
921,3299
921,1313
1089,2065
35,1112
1706,2828
1049,3955
309,1105
1474,3433
35,2080
2716,3955
921,2065
2065,2682
1379,3185
800,3185
921,3488
2065,3876
1715,2716
1408,2276
2486,3185
2224,3185
3185,3344
95,2065
2802,3175
2065,3555
2065,3568
1792,2065
100,3161
574,3983
2716,3473
2065,2321
1408,1418
2065,2442
418,3052
2065,2455
2716,2910
3114,3185
370,3737
1424,3185
1803,2376
574,897
574,2065
178,2065
921,1880
2848,3185
1408,1715
928,3185
574,2395
1226,3229
2716,3207
1408,2078
1496,2716
838,2716
1956,3185
3185,3280
656,1408
3185,3522
498,3185
577,3185
3229,3955
418,2370
3185,3214
921,2929
574,1249
3185,3698
2797,3185
2414,3955
3185,3832
3185,3953
1713,2716
1055,2716
1418,3185
760,3185
636,1469
295,1112
1941,3185
574,2001
2812,3185
3185,3632
309,656
2033,3955
2065,2446
2872,3185
656,2699
562,3185
553,574
574,2848
1590,3185
562,649
2420,2716
1408,1706
2716,2848
193,2848
3185,3834
921,2368
1075,3185
370,1339
2065,2072
1024,1408
2496,3813
3951,3955
3108,3185
400,2065
3185,3876
1408,3760
1496,1715
888,3185
443,3185
656,3185
1935,3185
3185,3447
1765,3955
921,3041
1867,3185
2848,3299
649,2716
62,3185
1408,3118
909,2494
3008,3185
3185,3528
1141,2065
1069,1408
2727,3185
3114,3301
1623,3111
971,3185
709,3185
3185,3194
1408,3307
3185,3207
2395,3185
164,3185
194,3185
945,2716
96,3185
309,3185
1408,3241
1408,2194
1169,2716
1782,3185
1995,3185
948,1912
1408,1765
1506,2958,3185
1112,2033,2910
443,888,3185
2848,3299,3584
112,574,1715
309,1408,1785
140,309,1408
921,2716,3529
248,1495,3185
819,1749,3185
1408,2716,3250
574,2065,3454
309,2103,3185
2066,2442,3185
1069,1408,2716
1465,2528,3207
2716,3185,3798
375,2320,3185
1715,3185,3352
1112,2026,2065
309,426,1408
309,2267,3185
309,709,2928
309,2084,3185
519,1867,3185
574,1425,2060
302,2093,3632
791,2716,3185
1706,2938,3185
1112,2395,2699
615,1715,3185
966,1236,3185
574,921,1335
309,574,2716
1189,1715,3185
920,1668,3955
921,1112,1317
1246,1995,2716
2206,2716,3185
309,2065,2101
2929,3185,3190
1749,2638,3185
1408,1578,3955
1715,3185,3607
1753,2065,2446
574,1408,3422
970,1715,2716
2691,2910,3185
777,1408,3423
1715,3185,3728
921,2065,2874
347,1530,3185
316,1408,3207
3111,3498,3955
1010,1248,3955
235,3177,3185
309,3185,3313
1069,1092,1408
921,1408,2762
391,1112,3955
921,1408,1715
1112,1844,3955
574,1226,1408
921,1408,2883
778,3185,3438
2716,3185,3369
1262,2716,3185
2651,2716,3360
55,921,3856
878,2065,2544
574,2360,3185
2716,3185,3719
309,1458,2065
1408,2455,3961
574,2065,2220
921,2636,2716
1191,1715,3185
574,2652,3185
921,1106,3955
309,1570,2656
574,787,3185
309,1715,2485
742,1467,3955
921,1715,3955
1367,2065,3955
921,1112,2164
193,2848,3299
921,1817,3185
309,574,2287
1112,2295,3207
1112,2033,3207
1408,3690,3955
1112,2065,3684
574,1932,3101
309,921,1055
418,2716,2765
1713,1715,3185
895,1112,3783
4,820,1905
302,457,2716
2329,2610,3185
1000,1608,2065
515,1112,3955
574,585,3185
998,1112,2065
2163,2432,3185
1308,3101,3568
574,1519,2716
1189,3180,3185
1681,2187,3955
418,1715,3607
921,1408,2562
2429,2716,3185
1112,3138,3966
574,1408,3235
1715,3892,3955
48,1112,3955
1867,2272,3185
921,1236,1408
309,2914,3185
992,2716,3634
921,2894,3185
574,3185,3916
309,2993,3185
837,921,3185
819,2407,3185
134,1481,3185
248,921,1408
921,2716,3973
2516,3948,3955
1715,2065,2705
574,1694,3955
574,3772,3955
574,2454,3185
1469,2717,3185
375,574,921
574,777,1408
100,965,3207
309,1351,1408
1131,1715,2065
921,1151,3955
309,854,3955
921,1515,3185
1869,2455,3185
1408,2730,3955
921,2053,2716
921,1395,2716
921,1894,1905
309,2065,3700
1408,2943,3955
2716,3185,3666
309,1496,1715
1573,2065,3955
921,922,1112
2464,2848,3299
938,2958,3185
490,3207,3537
1800,2716,3185
921,2583,2894
881,2716,3185
96,610,3185
85,963,3185
1219,1389,3955
574,1469,2240
574,1877,2065
2065,3391,3632
2065,3891,3955
921,1408,2267
309,2065,3955
1297,2716,3185
1355,2065,2355
67,2716,3185
1668,1800,3185
574,945,1839
896,921,1112
2507,3207,3955
8,1772,3185
2716,3185,3345
309,921,1715
309,921,3701
309,2065,2103
921,1956,2583
574,3185,3984
904,921,3185
574,1292,3185
418,970,2716
656,2379,3185
1025,2065,3088
149,2078,3185
2481,2716,3185
391,1408,3955
1112,3207,3221
1112,2457,3955
1408,2068,3955
2194,3185,3966
574,1408,3787
195,921,3185
1408,2574,2716
574,1408,2511
1112,1829,3955
921,2716,3465
574,811,3689
557,921,2065
1387,1715,3367
574,2869,3185
79,1966,3185
1715,2604,3185
246,2894,3185
921,1112,3213
1715,3079,3185
921,2162,3185
1408,2716,3307
1379,2339,3955
574,900,3185
2329,3185,3526
2716,3516,3955
1476,2716,3185
1146,1430,3185
574,851,3185
1713,1715,3308
1749,2078,3185
2716,3185,3976
1806,2065,3955
515,1408,3955
2370,2480,3955
751,1408,2508
1408,3309,3955
309,1339,1408
1400,1408,3955
1236,3185,3347
574,787,2395
759,1024,2716
888,2655,3185
2065,2096,2446
656,2473,3185
1112,1467,3955
281,2688,2716
844,921,2065
947,1715,3185
921,3088,3955
1715,1948,2065
2032,2065,2716
1408,2716,3575
1869,3185,3451
418,1481,2573
452,3185,3780
309,3185,3249
921,3041,3735
1408,2716,3925
574,1981,3004
574,830,1408
309,574,921
656,2191,3714
1376,2808,3185
1991,2716,3185
921,1070,3955
2008,2065,3955
1090,1408,1467
921,1434,3185
145,921,1063
1713,3101,3955
553,1573,2716
574,1335,1408
309,1141,2065
1408,2734,3955
921,1923,2716
574,2993,3185
309,1173,3185
574,1024,1408
2716,3185,3776
574,651,2065
1408,3112,3241
309,443,3955
1408,3239,3955
2716,3165,3955
921,1800,2659
1112,1514,2699
2479,2716,3185
1112,2065,3970
1249,2716,3185
1715,2162,3955
35,400,2065
171,1715,3185
1650,3301,3856
1063,1408,3516
3008,3185,3966
658,2716,3185
1408,2290,3267
1112,1156,2065
320,3185,3966
418,2701,3574
420,3185,3190
253,2224,3185
1696,3185,3207
1311,3185,3320
1408,2716,3267
1408,1995,2716
921,3185,3701
574,2065,3700
921,1715,3328
746,2716,3185
1408,1550,2716
2065,2615,2716
574,1049,2716
921,1408,3787
1146,1815,3185
921,1408,2511
244,2424,3185
1873,2310,3207
1596,2716,3185
1715,3185,3719
921,2716,3909
1459,1496,1715
541,921,3955
333,2797,3185
1408,1793,2716
921,1313,2772
1382,3076,3185
72,921,3955
811,1085,3185
