3,11,31,43,64,66,123,584,955,3039
1,2,11,16,34,37,138,289,1922,2431
1,3,16,23,92,145,152,805,1115,3749
1,3,5,31,76,137,255,515,980,1195
1,2,11,35,94,110,208,589,1484,2154
2,9,25,40,96,123,150,186,274,1593
1,3,5,31,76,92,137,625,929,2357
4,7,17,25,62,85,166,405,727,2262
2,11,31,42,109,117,432,647,1282,3106
1,2,11,31,34,75,158,952,1010,3747
1,2,11,31,34,75,150,576,930,3262
1,5,13,18,61,83,557,576,1648,2432
4,7,25,56,62,155,207,1030,2457,2603
1,3,11,31,92,278,294,640,1371,2597
3,5,22,23,64,86,123,447,558,607
10,19,20,37,64,77,133,572,908,1721
1,2,11,16,34,68,228,278,1664,1886
3,16,20,27,43,64,805,1403,1933,3757
2,8,11,16,17,68,393,1014,1289,2763
3,5,23,64,86,123,287,618,923,1066
3,5,20,43,64,66,76,129,1018,3494
5,8,23,30,80,106,226,239,929,1340
1,19,31,41,73,144,506,557,1125,1416
1,3,5,31,43,76,92,586,941,1461,3751
3,5,20,25,44,77,129,211,1267,1640,3036
3,11,16,89,127,152,257,434,1173,1308,3229
1,3,5,39,77,103,225,446,1033,1526,2269
2,9,10,16,17,81,111,300,475,2274,3300
3,12,27,49,64,123,137,533,650,974,2881
1,5,43,47,92,104,349,631,1041,2172,2259
1,2,11,16,34,68,315,899,1042,1175,3499
1,2,34,65,75,107,186,192,1138,1264,2487
1,2,11,31,35,150,278,289,804,1847,3336
2,9,10,17,51,70,362,475,522,1153,1492
2,10,12,19,64,65,125,182,342,2160,2254
1,2,11,34,75,150,186,576,930,3586,3628
4,8,11,17,25,80,330,1259,1640,1888,2574
1,2,31,125,223,278,366,569,681,1664,2177
1,2,11,16,34,37,68,432,508,1042,3712
1,2,16,34,37,138,194,289,844,1995,2513
1,3,11,74,75,94,125,323,596,1195,1770
1,2,11,16,34,37,186,859,930,1694,3286
1,3,5,23,74,76,227,297,635,2234,2934
5,8,23,25,44,219,284,828,1353,2006,3285
2,10,12,19,29,64,65,125,342,2179,2996
2,8,17,33,40,191,194,331,1089,1216,3162
1,3,39,67,94,125,211,297,513,942,2954
2,9,17,25,40,142,177,274,787,1042,1840
2,10,12,38,70,228,259,1273,2336,2446,2523
2,9,10,16,17,306,714,1014,2252,2591,2783
1,11,13,18,140,145,173,518,911,1082,3042
3,11,31,89,169,175,268,572,864,1010,3345
1,2,11,31,75,219,294,837,1451,1613,3294
7,9,18,25,42,129,162,206,789,1358,2359
2,10,12,29,64,65,67,1099,1528,1589,2996
1,3,11,31,75,97,169,175,1010,3242,3870
3,5,20,22,37,77,97,169,268,383,2899
2,8,31,33,64,125,138,463,470,1090,1869
1,3,11,16,92,109,184,899,928,1735,2224
1,2,11,31,75,125,294,361,529,694,2340
2,8,23,25,53,133,854,1273,1519,2760,3898
1,2,11,31,34,75,251,647,1280,1653,3023
1,3,5,31,61,76,216,471,904,1178,3448
2,8,11,28,38,125,355,361,1597,1905,3044
2,8,11,17,25,190,226,326,381,714,3152
1,5,18,37,39,114,143,211,915,2137,2310
1,2,19,73,94,228,289,353,1903,1992,2833
3,11,27,39,103,190,374,660,1639,1672,3472
2,9,25,42,61,150,186,274,1315,1704,3752
3,5,20,37,64,77,248,324,1601,1847,2759
1,3,5,37,74,137,199,201,1187,1786,2140
2,8,11,17,68,226,315,408,1171,1442,3596
1,5,23,59,140,219,460,664,788,966,1176
3,5,25,32,99,129,165,256,397,2044,3949
1,5,13,37,68,114,146,1432,1692,1880,2357
1,2,11,31,34,75,158,289,952,1551,2338
7,13,18,21,48,101,113,237,327,1481,3657
2,10,12,19,29,67,312,529,1146,1230,3678
1,2,11,16,34,138,150,576,581,788,2450
1,19,41,78,94,119,323,451,1026,1201,1740
1,3,5,37,39,103,201,214,937,1122,2149
2,10,12,19,64,65,67,125,793,1621,3396
2,9,17,68,286,306,315,472,899,1042,1226
1,3,11,31,43,92,342,416,792,2147,2565
2,8,23,25,44,165,274,289,2290,3513,3868
2,9,10,16,17,54,300,728,1533,1662,1815
2,8,11,16,17,68,263,331,921,1710,3493
2,8,16,44,50,68,111,228,761,1483,1620
1,2,11,16,34,37,68,228,1420,1664,2532
1,11,13,14,51,83,166,184,346,1361,3951
3,5,22,31,64,284,478,575,864,2025,3638
2,11,16,17,34,37,138,628,757,1307,1519
3,11,16,27,50,97,175,228,479,875,1649
4,5,37,40,68,241,273,440,617,1092,1771
1,3,16,37,58,214,303,350,606,1729,2149
1,3,5,31,43,92,383,1597,2025,2454,3230
1,2,16,23,109,219,345,606,728,1228,3324
1,2,23,59,75,219,309,1521,1734,2024,2762
4,5,13,25,80,121,184,289,573,576,1358
1,2,16,39,117,151,157,194,758,2152,2293
1,11,16,37,41,138,460,501,719,3084,3975
1,2,16,34,37,138,194,228,289,691,3121
1,2,19,37,138,194,217,350,645,1070,2584
1,14,16,26,41,157,393,475,631,1590,2124
3,5,23,44,74,76,233,462,512,1144,1574
3,16,20,27,50,109,207,388,705,758,1804
2,8,11,16,17,68,263,1166,2373,3267,3493
2,10,15,17,54,67,125,353,1289,1337,1349
2,8,11,28,60,64,125,172,315,470,2338
2,8,16,17,68,82,315,521,958,1420,3895
3,12,21,27,70,137,248,458,586,1034,3990
1,5,13,18,48,59,366,387,1742,2003,2066
2,8,11,38,53,150,355,401,671,1519,3681
1,5,18,39,48,83,387,659,1019,1133,1151
3,5,22,23,76,129,268,284,617,2025,2992
3,5,22,23,64,76,129,558,1018,1649,2436
1,3,37,77,94,203,853,2618,2868,2953,3041
1,2,11,34,75,186,294,576,930,2370,3286
2,8,17,25,33,40,507,1091,1305,1363,2634
1,2,11,16,39,223,228,414,1420,1701,2973
1,3,11,31,75,97,175,652,1010,1837,3453
8,14,20,26,41,251,334,449,788,2380,3549
1,3,5,31,43,218,360,603,1147,1831,2668
1,3,16,23,92,109,294,647,929,1009,3528
2,8,11,17,68,190,300,331,1114,3493,3634
1,3,5,37,39,184,289,572,1122,3061,3529
1,3,11,16,97,175,228,349,898,1673,2385
1,3,5,31,43,92,234,584,784,1102,1667
1,2,16,23,93,109,294,303,304,2084,3000
1,2,11,16,109,117,242,647,765,1228,1282
1,2,11,31,34,138,253,289,576,1566,2098
2,8,11,25,50,154,200,614,1091,1929,2407
5,10,20,22,37,64,77,133,2681,2799,3527
2,8,11,16,17,68,263,315,899,1114,2704
2,11,25,34,42,150,154,186,587,1698,1816
1,2,11,16,34,37,68,186,899,930,3407
2,11,17,34,37,68,103,283,1307,3493,3644
2,8,16,44,50,236,287,479,813,3721,3970
1,2,11,16,34,37,138,289,788,1694,2450
4,7,17,25,56,62,313,580,1704,1741,1805
6,9,13,14,52,123,436,451,808,1554,2236
2,8,16,17,68,111,202,263,300,331,3493
1,3,11,16,37,74,292,594,768,1639,3374
1,2,11,31,34,158,161,443,589,2624,3693
6,11,14,16,34,83,175,346,757,2492,3088
3,11,25,72,130,205,228,336,698,708,3052
3,11,37,39,52,123,128,386,1045,1290,1384
1,3,11,16,37,74,175,838,1968,1975,3879
2,8,23,25,44,53,165,1827,2865,2982,3513
6,11,13,48,64,346,427,533,1148,1831,2891
3,5,20,25,64,123,173,265,469,586,666
3,5,20,37,64,123,137,197,386,667,1087
1,2,34,59,75,107,966,968,1168,1239,1409
7,9,47,48,81,126,129,137,259,1091,1321,3556
3,5,23,25,44,129,165,284,2113,2248,2262,3614
1,2,11,31,51,75,172,219,1786,2253,2667,2861
1,3,5,23,76,92,249,625,866,1386,2780,3674
1,2,11,31,34,138,150,576,581,788,3711,3875
1,2,23,59,75,107,168,883,1671,2158,2738,3242
1,5,23,59,110,219,395,675,847,1257,2039,3477
7,12,51,62,86,175,199,803,1597,1822,1890,2808
2,8,44,50,107,111,200,520,567,3350,3513,3741
1,2,11,31,34,150,158,576,788,1807,2465,3360
3,16,23,44,91,180,259,264,726,930,1498,1734
2,9,10,29,51,182,362,475,619,740,785,2492
2,8,11,16,38,50,184,228,587,1660,1687,2224
7,9,13,47,48,101,248,267,753,785,1481,1552
2,8,25,33,96,111,150,1242,1519,1520,2205,3598
1,3,5,31,61,76,137,471,625,635,1696,2934
1,2,19,31,125,194,303,342,1218,1227,1865,3792
1,3,16,37,39,93,127,303,618,2025,2470,3393
3,5,25,32,64,129,469,490,1140,2981,3296,3452
1,3,31,43,109,125,127,144,603,941,1031,3467
3,11,25,64,77,152,411,1074,1289,1739,1975,2464
1,2,16,23,125,157,304,447,759,899,966,1990
2,8,16,38,44,53,111,287,550,1005,1172,2315
1,3,5,23,74,76,247,249,512,846,1958,3043
1,5,18,34,43,143,234,304,842,1497,1692,2575
1,2,16,34,68,158,193,681,1168,1955,3696,3909
3,11,16,37,39,127,195,228,515,709,2544,3287
1,2,16,39,125,138,194,278,304,473,758,2499
1,2,11,31,51,75,168,289,587,3049,3242,3966
1,2,11,31,109,125,158,589,1031,1111,1347,3294
1,2,16,34,37,68,228,307,563,1933,2515,3053
1,5,31,34,104,106,194,471,1356,1516,2048,2356
