244,822,867,1636,1751,2588,2823,3441,3568,3662,3669
10,383,1171,1271,2026,2125,2311,2361,2555,3167,3561
486,567,625,2390,2490,2706,3180,3207,3390,3527,3601
584,618,773,1313,1373,1749,2162,2441,2875,3353,3750
358,384,432,488,845,914,2588,2677,3122,3185,3468
355,516,579,699,1771,2541,3219,3695,3754,3916,3973
161,363,369,665,865,1043,1570,1702,2837,3357,3625
923,1486,1539,1715,1867,1953,2268,2313,2488,3536,3725
197,647,749,870,1088,1793,1855,2738,3105,3828,3856
228,688,929,1437,1842,2335,2591,3124,3163,3524,3737
612,783,826,905,1579,2961,3254,3390,3417,3603,3822
82,1083,1758,1796,1926,2087,2348,2381,2930,3222,3561
47,325,694,1447,1517,1924,2144,2508,2623,3207,3476
242,418,665,1697,2227,2472,2519,3016,3128,3524,3717
237,310,1479,1625,1849,2100,2187,2451,2696,3759,3819
109,259,386,1486,1900,2028,2220,2692,2792,3340,3890
51,467,1265,1277,1340,1602,1963,2509,3279,3375,3503
415,620,672,743,767,940,1378,1561,1792,2108,3470
436,555,1053,1166,1209,1701,1744,2488,2612,2920,3255
159,406,554,1117,1145,2983,3075,3098,3114,3378,3969
