22,27,34,53,92,107,109,146,150,191
11,14,21,64,72,91,110,121,181,184
14,15,20,21,45,89,91,96,147,162
74,77,93,117,126,132,149,151,154,174,194
4,15,34,50,69,91,116,135,138,152,165
20,34,41,48,89,99,130,135,155,175,182
20,41,47,89,90,99,130,175,182,183,195
20,41,89,90,93,99,116,125,130,156,195
15,20,30,31,53,61,111,138,164,198,199
8,45,61,84,111,126,138,160,169,176,189
5,20,47,57,75,90,99,116,135,182,183
20,21,31,47,89,99,114,135,155,175,192
17,32,41,87,93,103,104,125,130,182,195
1,43,58,66,69,84,100,103,105,157,185
20,28,36,61,69,75,81,108,130,145,155
5,20,47,89,90,97,116,130,135,150,182
30,41,66,89,90,99,103,135,175,182,195
30,40,46,55,73,105,106,147,148,188,194
5,41,47,90,99,116,125,175,183,195,197
5,20,41,47,90,99,135,175,182,183,195
10,47,55,74,77,78,88,108,184,197,200
5,14,20,41,47,89,116,125,130,135,195
20,47,75,89,90,99,116,130,149,175,195
4,5,20,89,116,125,130,135,175,183,195
17,19,37,42,106,117,119,148,158,190,195
10,15,18,21,46,60,107,120,125,140,165
8,33,43,45,59,107,136,143,147,188,194
12,37,47,51,61,62,78,108,122,142,155
20,41,47,53,90,116,125,175,182,183,195
20,47,89,90,99,116,130,149,175,183,195
5,20,21,47,89,90,99,116,130,135,182
20,47,89,95,99,116,125,130,175,182,195
5,20,47,57,90,99,116,125,130,135,183
10,34,55,78,85,90,91,92,174,175,182
5,20,41,47,116,125,130,135,175,182,195
20,47,75,89,90,130,135,175,182,183,195
20,43,47,99,110,115,116,125,182,183,195
4,5,20,41,89,125,130,135,175,183,195
5,20,31,47,93,99,130,135,183,187,195
20,41,47,99,116,130,135,155,175,182,183
19,20,71,82,108,124,143,152,167,172,198
35,43,46,66,93,102,117,136,170,180,192
6,7,27,29,66,114,117,154,180,196,199
5,20,41,47,99,116,125,135,164,182,195
3,13,25,44,55,58,59,91,147,184,197
20,41,47,90,94,99,125,135,175,182,183
39,44,47,89,122,147,155,175,180,189,192
5,14,20,41,47,89,99,116,125,183,195
5,20,89,112,116,125,130,135,175,182,183
24,26,44,47,68,75,92,106,115,167,168
5,20,41,47,99,116,125,130,135,191,195
34,41,61,81,87,89,90,91,93,182,184
5,89,90,99,103,116,125,131,175,183,195
10,30,90,92,108,133,135,174,182,183,184
15,62,76,81,108,135,155,166,168,190,192
34,69,81,87,101,113,116,125,169,176,193
7,34,44,75,78,85,90,115,180,183,195
8,33,34,36,51,84,120,149,160,169,193
5,20,41,89,90,99,116,125,130,182,183
5,47,60,62,75,116,130,135,155,182,183
15,47,106,107,151,152,164,184,192,198,199
5,47,89,90,99,123,125,175,182,183,195
5,20,41,81,89,99,130,135,182,183,199
20,41,47,90,99,116,125,130,175,176,195
5,20,41,47,89,90,116,135,172,175,183
5,21,41,47,89,99,125,130,135,168,182
20,24,34,41,48,99,115,116,130,175,182
1,5,20,41,116,130,133,135,175,182,183
56,62,79,81,90,114,153,161,162,179,180
5,20,41,89,90,99,130,135,175,183,195
3,34,37,41,44,89,90,91,93,182,183
7,20,41,47,90,99,116,182,183,193,195
53,79,81,82,88,97,116,153,179,183,192
20,47,89,99,110,116,135,175,182,183,195
5,20,31,47,75,101,116,135,164,175,183
20,41,47,49,90,99,116,130,182,183,195
31,47,58,77,89,99,116,135,172,174,178
5,20,47,75,89,95,99,130,155,175,182
3,20,81,90,91,92,97,98,106,153,161
5,41,47,51,89,90,116,130,175,182,195
18,20,41,81,89,90,99,130,135,175,183
8,22,27,33,35,49,59,91,114,139,189
5,20,47,89,90,96,99,117,175,182,195
20,34,41,81,83,89,90,118,175,182,183
5,20,89,116,130,135,175,182,183,190,195
1,13,66,73,123,128,134,159,185,186,190
4,5,20,41,89,116,125,130,135,183,195
5,11,29,32,41,99,115,116,125,195,197
12,73,84,103,110,112,114,153,179,187,191
20,34,75,78,87,90,93,115,150,159,182
5,41,48,89,90,99,103,116,135,175,182
42,48,70,107,120,142,143,149,163,165,188
20,47,75,89,93,97,99,130,135,182,183
5,20,47,57,90,99,116,125,175,182,183
5,29,41,99,115,116,125,133,164,195,197
20,41,89,90,99,116,125,130,149,183,195
4,8,94,118,132,135,141,158,164,175,199
20,47,89,90,97,116,130,135,182,183,195
18,22,38,67,85,109,132,144,176,186,190
20,41,47,61,90,93,108,115,130,182,183
30,37,42,52,67,85,108,115,125,182,183
5,20,38,41,89,90,99,125,130,182,195
2,5,20,47,75,89,90,99,130,135,175
5,20,47,90,116,130,135,182,183,195,200
5,20,41,47,53,90,116,175,182,183,195
5,20,41,47,53,90,115,163,172,175,183
5,37,41,89,90,99,125,130,135,182,183
30,35,41,47,130,135,137,175,182,183,195
41,47,56,68,93,99,103,164,182,183,184
21,37,41,47,54,90,93,99,125,182,193
20,58,81,89,90,99,130,159,175,183,192
5,20,81,90,99,116,130,135,175,182,183
5,20,32,75,99,116,130,135,155,175,186
48,55,122,132,139,145,169,170,179,184,193
5,20,89,95,99,116,125,130,175,182,195
20,24,48,78,82,115,116,124,149,178,187
5,47,89,90,99,116,130,135,182,195,198
5,14,20,47,89,99,116,125,130,135,195
20,41,90,99,116,129,130,135,175,183,195
5,20,47,89,90,93,116,130,135,150,182
15,63,69,74,75,91,120,128,140,147,165
11,64,66,73,84,94,117,134,144,181,199
5,20,47,89,90,99,116,125,130,135,192
14,21,39,41,44,48,99,135,179,184,192
41,47,54,55,61,68,78,90,115,166,182
47,75,90,99,109,116,130,135,182,183,195
5,23,31,41,47,89,103,130,135,175,195
47,51,89,90,116,125,130,135,175,182,183
16,23,26,46,49,106,121,163,168,178,188
2,23,49,53,77,109,158,162,175,178,195
5,47,89,90,103,116,130,135,141,175,183
20,43,47,60,93,99,116,125,182,183,195
26,75,80,93,95,100,116,119,150,182,185
20,32,90,99,116,135,162,175,182,183,195
5,20,41,47,89,90,99,116,135,182,195
7,46,65,100,108,133,137,138,157,178,189
19,20,41,90,99,116,125,135,175,183,195
41,47,89,103,116,125,135,175,182,183,195
20,41,50,81,89,130,135,155,175,182,183
4,6,33,42,51,59,106,107,136,153,188
5,20,41,47,89,90,99,125,135,183,195
25,74,106,119,158,160,161,169,177,179,180
3,11,33,60,79,88,101,116,141,156,189
47,51,61,63,75,95,96,108,132,167,174
20,41,52,89,90,125,135,175,182,183,195
5,20,90,99,125,130,135,175,182,183,195
5,20,47,90,99,125,130,135,175,177,183
5,20,89,90,99,116,130,135,153,182,195
5,11,29,41,60,99,116,121,125,195,197
9,20,41,89,99,116,125,135,175,183,195
5,41,90,99,115,125,130,175,182,183,195
44,47,89,90,99,116,130,135,175,182,195
5,47,89,90,116,125,130,135,160,182,183
5,20,31,41,47,53,90,115,163,175,183
5,10,20,41,47,89,125,135,175,183,195
20,24,34,41,81,89,93,99,130,182,183
5,20,47,89,99,116,130,135,155,175,183
15,82,90,91,139,140,161,179,189,195,197
27,41,47,103,115,130,137,175,182,183,195
20,24,45,70,83,112,128,138,144,156,169
8,20,24,41,47,99,115,130,175,182,183
8,27,38,98,104,130,137,143,152,170,189
5,20,41,47,89,125,135,166,175,182,183
37,44,47,89,90,93,99,159,182,183,184
20,75,89,90,93,99,116,135,182,183,195
20,41,47,89,99,130,135,138,182,183,195
20,47,89,90,99,130,135,175,182,183,195
5,10,41,47,53,89,90,175,182,183,197
5,20,31,90,99,116,130,135,175,183,195
5,6,63,69,89,91,135,157,165,178,189
5,20,41,47,90,116,125,130,175,182,195
17,27,32,41,93,103,115,125,130,182,195
8,10,22,27,32,35,85,103,135,146,186
5,41,63,89,90,99,130,135,175,182,195
5,20,41,81,89,99,126,130,135,175,182
9,17,41,60,111,125,130,133,156,182,195
1,35,46,66,67,103,120,123,137,148,158
11,25,38,43,55,127,141,155,176,185,192
6,15,40,52,63,74,90,91,108,135,166
11,90,96,100,105,129,131,139,142,167,195
20,47,99,110,116,135,175,182,183,194,195
5,15,20,47,89,90,116,125,130,135,175
19,24,32,44,81,99,103,153,175,182,183
9,20,57,111,118,122,136,144,156,172,176
5,20,47,101,116,125,135,164,172,175,183
5,47,89,90,99,107,130,135,175,182,195
28,30,45,50,73,101,105,106,168,188,194
4,20,34,36,41,89,130,135,155,175,183
20,24,32,75,81,93,99,116,130,155,186
5,20,47,75,89,90,116,130,135,175,182
5,15,20,21,31,47,78,90,96,115,117
47,90,94,99,116,125,135,175,182,183,195
5,20,47,89,90,99,102,130,135,175,195
34,41,44,91,135,158,164,175,182,183,195
6,35,45,65,68,72,108,136,142,147,196
24,34,37,78,92,93,115,164,170,182,183
20,89,90,99,116,135,162,175,182,183,195
5,47,90,99,109,116,130,135,175,183,195
15,34,73,76,92,97,135,155,177,191,196
34,41,54,61,78,81,90,93,99,182,184
20,35,41,47,90,125,130,135,175,182,195
5,20,41,47,68,90,99,116,182,183,195
20,34,41,89,90,99,116,130,156,182,195
26,28,59,83,106,118,137,144,168,172,198
20,34,89,90,99,130,135,175,182,183,195
3,11,39,40,51,60,80,127,150,160,167
14,30,44,52,55,58,89,91,92,133,178
12,24,26,41,44,47,103,115,130,175,182
5,20,41,90,99,100,116,125,182,183,195
20,24,41,47,98,99,102,115,164,175,191
5,20,47,89,99,116,130,135,160,182,183
20,24,47,75,89,130,149,170,175,182,183
17,36,39,70,77,108,125,129,133,143,196
20,24,41,47,89,99,130,175,182,183,199
5,10,20,68,90,135,152,153,166,175,182
24,56,67,70,76,79,97,100,149,152,180
33,49,51,62,90,118,140,157,161,178,195
14,18,39,55,68,74,85,87,92,108,166
40,58,75,96,98,99,103,115,131,172,175
34,55,89,90,127,150,156,159,172,185,192
20,24,47,89,130,149,170,175,177,182,183
20,41,47,90,116,125,130,135,175,183,195
5,12,56,60,86,112,130,153,175,182,195
1,30,46,87,94,104,148,158,174,188,191
5,20,41,47,89,99,116,130,175,183,192
10,11,75,81,105,135,155,167,174,180,183
5,20,41,81,90,116,124,125,130,175,177
5,20,41,89,90,111,125,130,175,182,195
47,75,89,90,99,116,130,149,175,182,183
20,41,47,99,125,130,135,138,175,182,195
7,20,24,41,47,78,99,102,155,183,192
20,24,34,41,99,115,116,130,175,182,183
5,20,47,73,89,90,99,125,135,175,195
9,21,26,32,41,80,94,109,124,132,176
20,41,47,52,89,90,125,135,182,183,195
5,20,41,47,99,125,135,175,182,183,193
5,13,20,47,116,125,143,147,172,175,183
5,20,47,89,90,97,99,116,130,182,195
8,10,17,33,42,46,108,115,122,133,161
20,47,64,75,90,99,116,135,175,182,183
39,47,57,67,123,125,145,160,174,187,191
41,47,54,63,90,93,99,125,177,182,197
5,20,47,89,99,111,125,130,175,182,195
20,90,99,116,125,129,130,135,175,183,195
5,20,47,90,99,116,125,130,175,183,195
5,20,90,99,115,116,130,175,182,183,195
28,29,32,76,122,131,142,156,166,177,190
5,20,99,116,119,125,130,135,182,183,195
24,41,47,51,89,116,130,155,175,182,183
5,13,20,47,116,123,125,147,175,177,183
36,63,71,76,125,132,149,169,179,187,195
20,31,41,47,53,90,98,115,163,175,183
41,47,89,90,99,110,116,125,175,182,195
20,39,41,47,89,90,99,125,175,183,195
3,20,24,41,81,89,130,155,175,182,183
5,20,47,89,116,130,139,175,182,183,195
10,20,24,41,47,53,68,98,115,122,175
20,41,83,89,90,99,116,125,175,182,183
41,47,90,99,109,130,135,175,182,183,195
10,20,24,41,47,68,115,147,175,183,193
5,47,89,90,99,116,130,135,175,183,195
20,41,90,99,116,125,135,182,183,195,196
20,41,47,90,94,99,116,125,135,175,195
18,20,41,89,90,99,125,130,135,175,183
38,57,58,62,83,104,107,117,125,172,174
20,89,90,99,116,130,135,175,182,183,195
61,64,80,83,90,100,107,117,157,182,196
5,20,41,47,89,90,135,175,182,189,195
20,41,83,89,90,99,116,175,182,183,195
4,5,20,31,89,92,93,135,155,174,183
2,3,20,35,64,75,141,144,163,166,175
5,20,47,57,90,99,116,130,135,182,183
5,20,41,90,99,125,127,135,175,182,195
5,20,41,47,89,90,99,111,125,175,182
17,23,38,40,43,58,83,108,127,144,188
20,41,47,99,116,125,135,175,182,183,193
41,47,89,116,125,130,135,175,182,183,195
20,41,60,70,99,116,130,135,175,182,195
5,20,41,90,125,130,135,175,182,183,195
5,20,41,47,79,89,90,116,130,175,183
5,41,90,99,107,125,130,135,175,182,195
20,75,89,90,99,116,149,175,182,183,195
