493,1365,1418,1661,2237,2342,2592,2673,2876,3287,3762
346,358,467,748,784,1175,2785,2807,3619,3640,3951
842,997,1221,1361,1373,1660,1719,2387,3344,3462,3948
118,399,545,1214,1273,1757,1823,2493,2700,3439,3440
433,795,827,1763,2069,2103,2104,2896,2981,3640,3953
401,573,696,1428,1485,1517,2259,2767,3333,3485,3677
38,283,335,452,731,857,885,1906,2067,2175,2972
1463,1584,1634,1818,2179,2498,2635,2844,3691,3747,3995
611,1147,1148,1618,2223,2313,2586,2919,2978,3503,3705
316,452,1194,1472,2007,2467,2545,2790,3249,3398,3906
290,886,1377,1752,2206,2373,2472,2586,3381,3925,3981
1066,1657,1913,2526,2560,2875,2876,2948,3081,3449,3502
107,181,856,1417,1600,1982,2296,2352,2695,3000,3883
2,415,1398,2550,2618,2857,2884,2889,2923,3050,3396
459,815,1039,2367,2452,2681,3850,3859,3874,3881,3882
127,299,433,563,1055,2095,2199,3001,3329,3408,3589
49,365,1618,1837,2176,2246,2780,3030,3238,3667,3967
245,828,874,887,1496,2837,3392,3544,3604,3608,3940
398,992,1433,1476,1619,1818,2428,2902,3346,3445,3752
817,900,973,1710,2288,3028,3329,3348,3468,3490,3542
