15,105,352,400,401,424,494,687,760,774,850
156,197,239,329,553,677,698,789,803,925,959
84,108,109,267,388,571,656,737,821,856,889
300,312,383,394,479,487,566,801,835,909,993
280,345,368,448,506,596,620,691,800,815,893
89,243,250,291,341,403,547,606,840,879,937
32,123,277,355,392,512,594,747,873,944,1017
53,130,190,366,434,454,455,523,713,853,951
160,232,241,246,285,322,463,467,636,742,851
136,405,443,535,582,634,655,711,811,925,1011
171,369,388,421,460,493,501,525,652,712,793
168,294,346,369,396,726,761,827,847,928,994
3,184,226,247,432,442,488,498,581,596,1022
22,94,101,235,533,577,660,708,792,884,909
102,364,422,494,558,795,855,883,914,917,926
59,74,474,541,591,732,779,869,905,1009,1016
95,181,186,316,340,345,356,566,663,748,789
161,266,309,318,497,509,564,567,594,656,864
281,305,536,673,722,824,837,897,950,957,1013
15,22,337,377,566,724,739,816,908,953,1022
45,68,171,309,370,447,456,585,598,599,966
141,357,372,603,652,783,798,834,898,925,1019
157,331,353,368,405,578,668,790,845,863,916
13,106,165,187,414,434,534,644,837,868,938
10,85,172,289,410,459,576,672,806,862,976
146,151,187,200,220,535,664,713,733,833,1011
58,206,372,388,472,654,689,724,802,805,854
10,125,151,317,368,453,466,628,892,910,986
60,119,135,259,298,385,446,470,539,750,755
67,110,230,244,493,585,598,701,795,843,986
41,58,250,286,402,487,560,573,626,742,905
84,274,372,386,519,540,660,667,954,980,996
51,60,97,452,523,546,627,694,769,782,895
39,58,91,135,206,258,277,530,711,870,904
36,45,98,281,391,658,670,775,920,940,1008
2,56,134,159,215,285,474,762,809,827,910
64,92,97,219,231,497,513,536,581,643,947
37,201,265,351,462,540,563,589,686,950,957
183,289,384,410,472,479,482,529,700,736,889
207,311,321,381,602,671,759,801,832,864,948
116,209,222,252,282,289,394,462,496,916,955
14,375,456,528,587,671,756,759,880,929,1007
175,177,222,261,490,501,650,653,672,764,998
4,122,131,443,460,482,509,592,648,698,1019
89,168,270,580,656,663,697,820,853,928,1022
22,31,97,208,243,328,597,728,819,896,1023
68,85,99,330,388,419,421,577,683,777,857
137,256,423,478,524,560,568,901,920,976,1009
286,309,342,579,632,714,749,838,839,946,956
31,102,201,382,408,570,748,778,832,859,997
21,52,212,254,269,300,325,390,433,726,946
82,155,179,260,263,366,375,513,600,792,819
72,219,354,524,706,712,713,748,838,883,986
3,213,223,258,316,438,615,618,714,972,989
10,255,271,478,604,709,750,754,851,899,1004
99,136,248,462,485,575,623,635,662,743,1012
21,139,179,192,235,242,292,740,818,861,1001
24,156,214,275,433,556,738,876,883,913,980
10,13,91,220,332,369,467,544,905,1002,1009
23,32,108,285,579,762,786,789,813,1006,1020
72,345,359,414,428,488,558,661,667,972,1020
121,222,289,349,363,413,441,473,726,816,896
59,68,125,215,449,478,690,753,795,802,991
3,426,531,542,591,703,756,771,774,944,946
196,199,236,360,419,489,523,735,739,903,917
26,138,150,294,481,548,549,629,674,807,859
71,203,281,326,331,370,516,578,724,735,868
323,358,376,445,561,655,786,802,864,961,990
6,41,155,364,414,513,797,860,887,977,987
48,60,221,534,593,645,676,792,974,985,999
12,100,323,381,488,580,844,855,961,975,984
29,139,251,292,346,397,638,642,833,946,973
63,179,288,335,340,341,488,502,604,929,973
98,109,160,168,364,577,700,742,807,837,1014
117,183,220,264,408,427,470,492,621,723,862
21,133,138,188,332,578,642,840,976,981,1021
68,108,129,163,170,258,283,483,649,753,871
94,258,275,354,406,507,547,664,687,737,839
107,130,223,225,290,416,816,826,867,968,991
44,274,299,314,485,576,601,616,752,969,1011
33,113,135,189,234,249,548,670,876,878,910
137,188,191,445,484,751,772,826,859,924,983
86,260,330,359,366,426,567,634,719,958,986
148,270,330,374,443,460,558,912,958,973,990
164,372,415,442,494,623,724,851,882,903,996
44,112,186,200,215,273,505,647,708,739,780
46,93,358,437,468,473,617,785,812,889,905
18,108,166,179,246,457,596,697,708,826,937
29,73,80,139,331,391,549,675,751,798,853
1,57,139,161,206,298,388,507,594,604,959
244,267,274,390,601,613,736,858,886,945,1023
18,38,69,124,356,414,576,697,767,771,839
4,19,74,184,196,245,302,343,402,495,507
3,73,358,472,499,616,627,697,800,853,869
155,349,378,496,497,607,709,767,933,936,957
201,224,306,323,379,477,558,590,876,924,966
36,174,225,288,428,524,594,675,681,724,749
151,187,282,380,470,482,586,635,686,747,972
88,98,199,265,477,506,513,714,795,893,933
90,206,291,294,316,390,477,557,847,882,973
119,140,145,217,255,391,578,691,703,761,880
2,117,264,292,301,383,395,565,671,758,877
1,45,96,162,372,495,517,527,701,771,977
101,135,165,416,424,487,590,723,760,835,952
6,25,35,119,238,569,820,822,920,983,1022
25,248,323,386,455,507,540,575,620,1013,1020
291,374,416,547,578,600,621,655,681,808,826
66,105,282,339,373,529,573,653,690,800,836
8,35,89,189,551,640,687,787,897,963,974
13,21,204,223,246,364,415,420,652,819,985
183,256,294,501,585,633,680,833,866,958,969
110,310,400,484,527,693,708,711,811,915,957
182,251,261,270,283,320,366,391,590,615,693
38,78,104,192,313,390,592,609,628,910,982
119,251,295,527,552,660,774,785,852,936,1015
37,119,276,297,396,504,661,664,682,962,1017
