25
37
14
4
32
15,30
1,95
32,110
17,67
38,117
17,94
9,90
5,101
2,41
33,56
3,24
39,108
12,91
32,69
32,78
24,83
35,101
36,75
29,36
8,98
2,36
32,55
12,86
3,28
24,60
31,108
23,104
12,104
35,78
24,78
13,87
35,96
37,115
6,38
29,40
6,56
30,84
19,111
32,41
13,46
32,59
4,86
4,95
7,11
22,112
34,114
16,87
17,61
5,59
9,66
27,74
7,105
27,83
18,114
3,9
32,63
13,50
32,72
14,103
5,54
7,100
19,65
19,92
39,70
19,101
20,75
33,103
32,58
4,76
33,112
35,54
22,102
5,40
14,107
5,49
38,83
5,58
15,90
18,95
30,69
19,87
2,16
29,119
19,96
4,62
1,38
4,71
25,103
35,49
25,112
37,77
2,110
37,86
38,51
34,99
15,94
27,68
18,108
6,112
4,57
25,89
33,111
33,120
14,79
9,10
5,21
14,88
9,19
22,101
14,97
18,76
27,54
18,94
7,94
19,59
21,96
33,79
4,43
13,21
34,62
25,93
37,58
22,69
25,102
25,111
37,85
38,50
22,96
3,92
2,82
18,53
19,27
27,40
30,36
7,80
18,89
5,119
19,63
21,82
12,24
21,100
29,113
10,72
10,81
37,53
16,30
33,101
22,64
14,60
26,43
26,70
36,102
29,72
9,112
21,86
23,28
33,60
25,74
2,72
33,87
14,55
15,20
37,66
15,38
4,110
26,47
35,114
26,56
26,65
16,119
7,61
9,98
6,92
21,90
10,53
25,51
33,64
34,38
39,116
14,41
25,87
14,50
14,59
32,95
18,20
14,68
32,104
14,77
24,109
13,118
35,118
7,56
9,75
5,95
6,69
5,113
6,78
33,41
8,115
33,59
25,73
32,81
22,58
14,54
32,99
36,60
16,100
5,72
36,87
9,70
29,48
17,92
29,57
5,99
21,80
25,59
31,102
2,66
4,94
32,76
4,103
13,81
24,90
18,28
5,85
26,117
10,20
21,57
33,40
8,105
2,34
33,49
30,105
20,106
32,71
4,89
12,111
32,89
13,85
35,94
24,94
16,99
9,60
29,47
2,20
39,69
39,78
32,48
11,114
32,57
23,88
24,53
4,84
23,97
23,106
35,71
4,102
37,117
9,46
18,103
38,118
6,58
19,86
11,91
32,52
20,87
4,79
32,70
12,101
34,116
14,110
3,110
15,102
39,50
20,55
23,51
13,61
34,93
1,68
37,89
34,102
37,107
14,114
3,114
15,88
7,93
8,58
18,93
8,94
4,42
12,55
4,51
4,60
25,101
37,84
14,91
37,102
5,42
14,109
5,51
6,16
14,118
37,120
18,79
27,57
30,62
30,71
21,108
39,67
4,46
1,22
33,91
32,46
35,42
13,42
25,114
37,88
14,86
37,97
38,71
11,44
8,57
39,44
23,36
21,112
33,77
4,50
1,26
25,91
25,100
18,60
14,108
3,108
8,34
19,43
9,106
5,117
11,75
23,40
29,111
29,120
12,88
4,45
25,86
37,51
37,60
3,58
25,104
93,113
32,112
3,76
14,85
14,94
28,96
11,43
12,17
9,119
21,93
6,104
23,35
33,67
23,44
10,74
25,72
37,46
37,64
26,27
32,107
37,73
26,36
22,84
14,80
7,41
1,119
26,63
7,59
30,33
5,116
29,92
1,11
10,78
25,76
34,54
37,50
34,63
2,92
37,59
22,70
1,105
13,116
26,58
6,103
25,80
22,56
24,93
18,22
35,102
1,100
32,115
24,102
19,23
36,94
5,106
6,80
30,117
33,61
3,20
32,92
5,21,91
32,57,70
2,36,101
7,85,96
10,45,74
2,47,110
15,20,49
3,28,65
35,58,96
33,61,91
8,43,94
10,31,50
16,87,108
10,44,78
10,53,56
2,43,90
21,92,96
29,36,98
6,16,74
39,44,64
3,20,84
23,47,104
7,71,80
10,44,114
29,111,119
69,77,99
15,30,52
1,88,100
5,54,101
30,33,45
2,20,111
3,20,61
6,16,60
27,78,106
83,87,101
16,30,81
13,41,74
41,54,120
2,49,110
6,38,111
1,88,95
2,92,108
15,20,48
15,20,57
5,58,75
19,77,96
1,11,67
6,58,61
1,11,85
23,97,104
6,16,64
34,63,95
26,112,113
13,81,87
8,34,120
7,39,96
27,40,74
3,24,62
24,47,89
23,44,79
5,95,119
40,73,92
12,17,84
2,20,83
26,47,113
3,20,42
30,53,116
10,44,72
23,97,99
17,56,92
2,16,67
33,56,101
2,34,112
6,38,74
18,20,109
54,76,113
5,92,113
16,30,89
1,38,66
24,69,90
24,61,95
26,36,81
43,77,90
2,20,69
40,92,100
36,87,98
12,17,106
18,20,77
4,84,110
21,75,100
30,45,116
53,116,120
37,60,120
2,36,49
7,100,105
7,61,86
91,98,105
37,102,107
12,24,96
29,92,113
23,81,82
6,38,96
39,67,112
12,17,56
26,36,76
26,36,85
20,67,85
3,28,116
30,105,116
15,86,90
76,92,113
16,30,70
19,23,82
9,10,56
34,54,116
10,28,68
28,59,66
25,73,111
3,28,111
23,35,82
18,20,49
2,16,43
82,105,116
2,34,79
24,64,95
23,28,70
4,42,103
2,16,61
18,20,85
10,20,77
12,24,68
10,20,86
47,105,106
14,60,91
11,44,104
10,17,44
21,90,92
1,11,42
20,86,106
2,72,82
9,90,119
2,46,48
37,50,64
14,59,85
29,39,65
7,39,71
5,113,116
29,39,83
16,108,119
19,64,82
12,13,62
29,72,98
21,86,90
73,83,106
2,20,49
3,28,101
47,60,71
29,36,49
10,31,77
29,98,119
99,112,113
26,27,106
12,24,49
55,61,76
17,28,63
34,114,116
3,20,111
16,61,119
10,20,85
3,47,110
15,38,110
47,51,61
30,33,72
19,27,42
23,76,77
23,68,82
67,99,112
18,22,98
29,39,64
12,24,62
17,99,118
30,36,109
30,36,118
75,79,110
2,36,109
12,49,91
65,94,116
13,49,50
12,17,49
33,40,67
1,100,105
39,70,116
1,22,42
34,38,120
7,59,105
2,16,108
21,82,96
22,70,98
10,65,83
7,29,118
32,76,104
30,62,89
33,49,111
15,30,114
65,83,101
19,59,82
18,63,93
4,42,60
18,22,61
34,63,108
21,92,108
30,36,81
17,49,80
7,29,77
27,48,91
7,29,86
19,23,110
10,65,69
17,49,107
3,24,84
23,82,119
24,47,102
46,47,105
2,48,82
2,61,110
3,28,63
15,30,109
1,38,111
23,44,119
43,97,104
2,34,49
64,72,82
29,49,66
48,82,114
39,44,71
29,39,49
2,36,67
5,51,116
2,67,82
3,24,61
5,21,75
65,109,117
9,60,98
26,56,76
7,85,98
7,62,105
51,60,100
2,41,47
34,38,60
17,31,80
24,96,102
21,100,112
2,66,67
2,20,109
30,36,53
38,48,51
23,47,97
10,20,42
7,29,58
2,36,53
20,61,86
3,24,47
29,36,118
1,95,105
16,30,97
32,41,104
15,30,54
3,24,74
5,21,97
18,28,66
19,65,111
20,106,111
82,114,116
5,58,91
26,27,49
3,114,116
2,16,70
34,63,93
2,16,79
19,23,77
7,29,62
40,55,73
13,21,89
6,16,89
20,83,87
7,39,112
17,28,118
14,50,86
37,73,97
27,44,78
3,28,57
4,51,62
5,54,116
26,27,44
30,33,118
26,70,113
4,43,94
26,27,62
4,43,103
1,11,87
7,29,39
8,13,72
3,41,108
2,36,61
7,29,66
6,38,81
2,47,70
15,38,48
23,28,119
19,23,99
7,11,115
25,73,101
14,54,60
2,20,67
67,93,101
33,60,101
3,61,76
8,12,84
6,16,61
8,76,105
1,22,88
41,54,76
8,13,76
50,82,114
7,29,52
5,49,117
6,38,76
1,26,85
32,48,70
34,38,40
5,95,116
37,46,84
19,27,78
2,72,90
