330,551,588,725,760,778,946,1219,1341,1570,1649,1745,1925,2047,2247,2311,2393,2422,2611,2743,2828
24,46,97,178,324,397,459,671,768,888,1183,1214,1275,1629,1878,1940,2674,2725,2754,2862,3212
115,366,765,873,1002,1108,1173,1185,1470,1666,1906,1930,2249,2345,2361,2461,2507,2661,2685,2720,3271
32,345,379,408,844,918,961,1077,1481,1502,1906,1964,2017,2079,2440,2571,2811,2868,2882,3024,3232
308,370,449,548,650,668,800,1231,1358,1473,1774,1795,1881,2719,2723,2763,2776,2909,2947,3068,3284
258,464,467,653,697,1127,1471,1496,1522,1762,1826,1970,2002,2068,2124,2154,2187,2384,2833,3117,3193
84,85,143,172,243,378,424,598,1179,1454,1739,1857,2087,2239,2277,2317,2393,2511,2807,2890,3219
526,545,828,1000,1075,1156,1339,1376,1507,1627,1706,2000,2047,2408,2501,2662,2796,3003,3102,3240,3257
56,103,186,1206,1255,1324,1373,1553,1645,1966,2264,2289,2481,2553,2639,2698,2867,2979,3070,3220,3250
115,140,316,608,720,1104,1172,1306,1311,1499,1687,1725,1919,2214,2317,2585,2638,2787,2838,2978,3081
20,96,148,282,414,466,1152,1535,1557,1581,1675,1756,1845,2135,2477,2702,2855,2911,2948,2985,3297
43,64,221,292,713,736,1118,1371,1372,1759,1793,1834,1946,2041,2132,2407,2531,2768,2968,3007,3035
167,290,467,563,769,1125,1458,2009,2033,2123,2168,2573,2619,2643,2713,2748,2766,3069,3079,3265,3272
306,617,651,673,694,704,774,835,882,1400,1520,1840,1893,1958,1966,2038,2329,2451,2456,2926,3157
3,208,318,340,486,488,1088,1196,1429,1629,1683,2013,2211,2231,2349,2619,2711,2858,3151,3225,3315
527,539,552,874,1147,1196,1229,1250,1353,1587,1596,1647,1794,1805,2067,2338,2345,2407,2586,2624,2757
99,100,165,594,738,801,958,1023,1213,1397,1403,1584,1742,1758,2181,2297,2468,2663,2729,2776,2784
170,460,934,1058,1078,1248,1359,1391,1402,1431,1461,1574,1660,1776,1902,1914,1969,2391,2837,2984,3184
456,532,956,1016,1027,1107,1158,1273,1398,1448,1456,1557,1903,1933,1944,2155,2436,2452,2529,2577,3216
48,522,739,950,1103,1430,1477,1549,1641,1775,1778,2158,2370,2439,2705,2726,2867,2893,3039,3079,3099
