82,689
85,1121
82,3267
156,3216
1901,2144
82,2112
82,368
82,1307
85,800
624,2017
82,502
256,1971
434,2243
1826,2588
82,636
1091,1162
82,1120
2105,2645
82,1604
82,449
617,1627
1436,2834
82,1417
82,2356
12,82
85,560
82,262
85,1849
82,1551
85,3138
82,2840
82,746
2332,3216
269,706
82,1230
82,2169
725,2880
82,1848
1857,2116
161,2275
584,3132
85,186
82,3271
72,85
82,2466
82,372
85,2898
82,2600
420,1841
34,85
256,686
85,804
82,1795
82,3084
2768,2859
82,1929
81,1704
82,1124
706,3203
2123,2666
85,1772
82,2413
85,617
1442,1610
2004,3161
85,1585
1165,1436
82,2226
85,3008
680,1124
1328,2099
82,1555
864,2880
1081,1147
1504,2004
85,1532
82,1234
2673,3216
82,1368
85,2955
769,2806
82,563
85,1345
82,1047
82,1986
1320,1484
82,2336
82,3275
82,242
85,2768
85,674
987,2697
82,2604
1436,3216
82,860
82,2149
2525,3105
1634,1971
82,189
1538,1993
82,2767
1667,2753
82,1962
85,1105
82,807
609,2148
82,2580
85,784
2034,2360
85,2073
82,2714
498,683
99,169
82,1104
82,2043
85,2691
85,247
85,597
2739,2928
82,1238
1251,2851
82,2527
259,480
85,3309
85,2154
82,2206
1986,3285
82,3145
85,410
19,82
1345,2433
85,1833
725,1412
82,2824
82,730
85,2317
85,1162
82,864
82,2153
82,3092
19,245
27,1826
82,1482
82,2771
2114,3096
82,677
579,729
1962,2004
82,356
85,2882
85,922
82,3068
82,624
82,974
256,2443
85,2561
82,169
82,303
85,1890
82,1592
1405,1578
85,2024
85,3313
82,3015
82,3149
82,116
82,1405
85,2642
82,250
449,2114
82,1539
1336,2859
85,1032
82,2023
82,2962
85,1166
143,1521
82,2157
82,2641
82,547
82,1031
284,384
82,3259
85,2752
85,658
82,1299
629,2168
85,792
82,1783
82,3072
242,1260
1482,2339
85,1410
82,1112
85,1760
82,2401
82,307
143,960
81,82
59,1986
82,1596
2532,2784
82,3019
82,2214
82,120
81,2123
85,902
85,1841
1145,2356
85,3130
82,2832
229,1539
1745,2859
82,1088
1091,1264
82,1356
85,2004
82,2645
85,849
1964,2221
82,1974
82,1169
556,2499
82,364
85,1146
85,2435
82,3076
1147,1841
2356,3233
82,1466
898,2560
512,2874
82,2889
82,795
85,2382
82,2084
85,288
85,772
82,474
82,1763
82,2702
2435,3176
453,1436
1724,1986
85,2329
324,625
82,2381
1506,2823
1916,2290
82,1576
85,2813
849,1115
2621,2994
513,2859
690,2532
1937,2846
82,1844
82,2194
82,234
82,1657
85,2305
82,852
85,345
85,1634
82,1336
82,2275
82,2625
82,1470
82,665
1028,1832
85,2386
82,2088
82,344
480,1329
555,1099
515,2050
85,776
507,2697
729,2517
82,962
82,1901
1504,3155
410,483
258,651
82,2869
730,996
20,82
1028,1592
85,2362
82,3003
