202,242,247,1201,1207,1228,1257,1313,1415,2232,2339
71,320,443,780,1103,1389,1703,2716,2828,3127,3313
104,555,856,1277,1362,1553,1733,1922,2613,3017,3299
196,348,633,1137,1372,2181,2291,2356,2845,2978,3054
330,380,512,1119,1240,1320,1421,1450,2507,2893,2931
474,661,1027,1639,1644,1727,1744,2288,2491,2589,3047
8,286,354,434,559,884,918,1445,2192,2810,3037
27,125,418,1000,1412,1797,1802,2201,2404,3020,3251
244,598,1167,1663,2480,2771,2784,2802,2873,3067,3280
305,468,497,506,710,757,1042,1253,1764,2340,3170
