7,17
18,26
8,18
11,23
10,27
3,15
14,24
15,16
15,25
10,22
2,27
3,10
3,19
3,28
10,17
3,14
17,25
10,12
2,8
10,21
2,17
2,26
14,18
5,27
9,25
21,26
10,16
2,12
2,21
3,4
9,11
17,24
10,11
16,27
5,26
12,25
1,15
13,17
1,24
13,26
9,19
9,28
20,24
1,10
1,19
1,28
16,26
5,16
9,14
8,27
19,27
12,24
1,14
13,16
5,11
8,13
8,22
19,22
11,18
12,19
4,24
1,9
1,18
18,25
7,25
19,26
1,13
15,24
8,21
11,17
11,26
3,27
15,19
7,24
8,16
4,9
3,22
7,19
8,11
2,25
14,17
3,26
14,26
6,27
21,25
10,24
2,20
3,21
2,15
10,28
3,7
3,16
14,16
3,25
17,27
9,23
6,8
6,17
6,26
21,24
2,10
10,23
2,19
2,28
13,25
3,11
17,22
9,27
2,5
10,18
2,14
2,23
1,27
16,25
5,24
17,26
9,22
6,16
21,23
20,27
10,13
9,17
6,11
13,19
1,26
16,24
9,12
9,21
8,25
4,18
4,27
1,21
5,9
5,18
9,16
11,25
12,26
1,25
16,23
19,24
8,24
11,20
20,25
4,8
4,17
4,26
1,20
18,27
8,19
8,28
11,24
12,16
1,6
15,17
8,14
19,23
11,19
11,28
3,20
6,11,28
9,12,19
2,8,21
6,8,22
3,15,19
9,12,28
1,10,24
1,21,24
1,13,20
3,21,26
9,16,25
12,20,25
15,16,24
6,7,17
9,19,27
10,12,18
1,6,26
2,15,19
5,11,18
7,19,24
2,15,28
6,11,23
8,11,25
15,17,24
10,16,24
12,16,26
4,8,18
1,9,27
5,18,26
3,10,21
1,10,28
6,15,16
9,19,22
14,17,24
1,6,21
2,15,23
8,21,24
4,8,13
4,18,26
3,10,16
1,13,19
3,21,25
1,13,28
12,20,24
5,15,24
15,16,23
2,14,17
2,14,26
1,14,20
3,14,22
8,18,27
5,11,26
2,21,25
6,21,26
9,11,17
3,10,11
8,14,16
1,10,18
11,20,23
1,10,27
5,7,24
13,19,22
3,16,26
14,20,24
1,9,21
11,19,26
12,19,22
1,10,13
2,10,28
14,16,26
7,18,27
2,17,27
5,13,26
15,19,23
9,14,22
4,21,26
1,20,25
1,9,25
9,11,25
12,19,26
2,10,23
8,13,19
8,13,28
